Date,Absolute_humidity_g/m3,dewpoint_2m_K,temperature_2m_K,total_evaporation_19_m_we,total_column_water_vapour_19_kgm2,total_evaporation_daily_m_we,total_precipitation_daily_m,wind_speed_10m_ms,surface_pressure_Pa,forecast_albedo_19,lai_low_19,skin_temperature_19_K,slhf_19_Jm2,ssrd_19_Jm2,soil_moisture_L1_19_m3/m3,Snow Indicator,CAMS_utc_time,CAMS_duaod550,CAMS_aod550,MODIS_AOD_055_mean,S2_B11_mean,S2_B12_mean,S2_B1_mean,S2_B2_mean,S2_B3_mean,S2_B4_mean,S2_B5_mean,S2_B6_mean,S2_B7_mean,S2_B8A_mean,S2_B8_mean,S2_B9_mean,S2_CCI_mean,S2_FII_mean,S2_KAI_mean,S2_Residual_NDVI_mean,S2_cloud_pixels,S2_masked_fraction,S2_masked_pixels,S2_platform,S2_total_pixels,S2_unmasked_pixels,SZA
4/6/2015,0.02363197,264.188446,285.3677063,-3.42E-06,6.389570236,-4.24E-05,9.48E-05,1.803206142,84120.83203,0.210724592,0.515625,303.704483,-8558,2805408,0.022659302,0,18:00,0.000806144,0.044022612,0.173922108,,,,,,,,,,,,,,,,,,,,,,,
4/7/2015,0.020078081,262.1141663,285.1616669,-8.24E-06,5.016990662,-9.23E-05,0.000388563,7.181187577,84038.92188,0.211018283,0.515625,299.4169922,-20606,3301136,0.023757935,0,18:00,0.005100649,0.26530188,0.126034984,,,,,,,,,,,,,,,,,,,,,,,
4/8/2015,0.015232056,258.5605164,282.0115204,-3.85E-05,3.027580261,-0.000350423,0.000308769,5.355803054,84717.85938,0.21131197,0.515625,296.7063446,-96384,3337944,0.031112671,0,18:00,0.000579761,0.0392961,0.126626883,,,,,,,,,,,,,,,,,,,,,,,
4/9/2015,0.02090195,262.5953827,284.5980835,-3.02E-05,3.961341858,-0.000275088,1.72E-06,2.163992024,84876.07031,0.211620919,0.515625,302.4055481,-75632,3315062,0.027053833,0,18:00,0.002581414,0.15529257,0,,,,,,,,,,,,,,,,,,,,,,,
4/10/2015,0.015184544,258.8057251,288.6413574,-1.82E-05,4.385028839,-0.000174176,0,2.778644336,84782.52344,0.211899348,0.515625,306.4432678,-45424,3331504,0.024383545,0,18:00,0.001622703,0.06803775,0.087843808,,,,,,,,,,,,,,,,,,,,,,,
4/11/2015,0.019715634,262.0992737,290.0598297,-1.02E-05,5.614562988,-0.00010593,2.56E-06,0.946656835,84662.07031,0.212208293,0.515625,310.1985474,-25470,3286822,0.023193359,0,18:00,0.001477516,0.065935075,0.153750491,,,,,,,,,,,,,,,,,,,,,,,
4/12/2015,0.024564905,264.8926544,290.0279083,-4.17E-06,5.698970795,-5.73E-05,1.73E-06,4.158734416,85047.44922,0.212501984,0.515625,304.6115417,-10430,3123048,0.022796631,0,18:00,0.005097475,0.14746273,0,,,,,,,,,,,,,,,,,,,,,,,
4/13/2015,0.020269371,262.670578,295.2344818,-4.78E-06,4.985660553,-5.52E-05,2.98E-06,5.913327857,84995.91406,0.212806307,0.515625,309.5410461,-11954,3348264,0.022705078,0,18:00,0.002344091,0.06732386,0.073414785,,,,,,,,,,,,,,,,,,,,,,,
4/14/2015,0.014144479,258.0684662,291.644516,-3.58E-06,3.737316132,-4.36E-05,1.54E-06,6.518518443,84446.01563,0.213082161,0.515625,305.3199615,-8948,3270768,0.022644043,0,18:00,0.003564436,0.17812604,0,,,,,,,,,,,,,,,,,,,,,,,
4/15/2015,0.010926769,254.5650787,281.5289001,-2.41E-06,2.326862335,-3.20E-05,8.52E-07,7.270187672,85178.24609,0.213388532,0.515625,296.6508484,-6026,3460220,0.022720337,0,18:00,0.001221628,0.075764775,0.202620617,,,,,,,,,,,,,,,,,,,,,,,
4/16/2015,0.017883557,260.6627197,285.0066986,-3.08E-06,4.755157471,-3.99E-05,4.35E-07,6.235423851,85078.51563,0.213453863,0.515625,299.1946716,-7694,3397024,0.022781372,0,18:00,0.00199491,0.17969233,0.104515605,,,,,,,,,,,,,,,,,,,,,,,
4/17/2015,0.025713993,265.4452972,289.2028046,-4.32E-06,4.870914459,-5.21E-05,8.52E-07,3.934475813,85151.03516,0.213519633,0.515625,305.8070831,-10808,3398756,0.022735596,0,18:00,0.001628595,0.043453123,0.113615016,,,,,,,,,,,,,,,,,,,,,,,
4/18/2015,0.020037217,262.4421539,293.2927399,-4.79E-06,5.081905365,-5.76E-05,8.52E-07,2.610726697,84957.625,0.213586349,0.515625,311.1520233,-11978,3419316,0.022613525,0,18:00,0.001602064,0.16323656,0.084207398,,,,,,,,,,,,,,,,,,,,,,,
4/19/2015,0.021800375,263.5108643,293.330246,-4.26E-06,6.453416824,-5.57E-05,2.48E-06,2.244207608,84877.45703,0.213667743,0.515625,310.4993134,-10648,3397348,0.022476196,0,18:00,0.001463001,0.1483888,0.133174527,,,,,,,,,,,,,,,,,,,,,,,
4/20/2015,0.010041575,254.087738,294.1324921,-4.70E-06,3.435112,-5.71E-05,1.04E-07,2.073105704,84544.48047,0.21374128,0.515625,311.8345947,-11748,3470366,0.022293091,0,18:00,0.000796437,0.08795762,0.156177167,,,,,,,,,,,,,,,,,,,,,,,
4/21/2015,0.016973292,260.4246521,294.5767517,-4.20E-06,5.855741501,-4.79E-05,1.99E-05,4.366419415,84380.13672,0.21381126,0.515625,310.2080688,-10500,3236428,0.022094727,0,18:00,0.003965583,0.1313172,0,,,,,,,,,,,,,,,,,,,,,,,
4/22/2015,0.020446118,262.6134796,291.3607483,-1.09E-05,5.441375732,-9.31E-05,7.73E-05,3.296837162,84361.05859,0.213874627,0.515625,308.5479279,-27358,3200474,0.023468018,0,18:00,0.006046083,0.17981344,0,,,,,,,,,,,,,,,,,,,,,,,
4/23/2015,0.029258217,267.1316833,289.3334656,-1.34E-05,7.065290451,-0.000162893,0.000297651,1.009667356,84331.35938,0.213948891,0.515625,310.4115448,-33632,3173186,0.025177002,0,18:00,0.004612681,0.174452,0.339460666,,,,,,,,,,,,,,,,,,,,,,,
4/24/2015,0.038045908,270.6760712,290.4340363,-2.20E-05,10.74241257,-0.00019837,0.000174093,4.051400808,84076.98828,0.214006793,0.515625,305.6253662,-54968,2818760,0.025924683,0,18:00,0.002465839,0.22765273,0,,,,,,,,,,,,,,,,,,,,,,,
4/25/2015,0.042122457,271.9003448,287.0927734,-2.42E-05,9.382705688,-0.000222592,0.002002585,2.839890327,83915.54688,0.214082271,0.515625,303.0325165,-60512,2475246,0.028686523,0,18:00,0.004594673,0.2170353,0,,,,,,,,,,,,,,,,,,,,,,,
4/26/2015,0.024204012,264.51091,285.7303314,-9.63E-05,6.95331955,-0.000963695,0.000150952,8.355634954,84851.05078,0.21414249,0.515625,297.54599,-240928,3307720,0.045578003,0,18:00,0.000935514,0.058908343,0.079745881,,,,,,,,,,,,,,,,,,,,,,,
4/27/2015,0.022868879,263.9260254,288.8920135,-7.13E-05,5.367713928,-0.00076961,1.73E-06,4.753592891,85266.6875,0.214217968,0.515625,302.8036652,-178278,3496156,0.033874512,0,18:00,0.001784623,0.1088568,0.062292683,,,,,,,,,,,,,,,,,,,,,,,
4/28/2015,0.029440768,267.4245911,294.0290985,-4.52E-05,6.069759369,-0.000430839,0,3.087993336,85143.54688,0.214293443,0.515625,312.1001892,-113096,3485754,0.0262146,0,18:00,0.001977362,0.15860373,0.064095085,,,,,,,,,,,,,,,,,,,,,,,
4/29/2015,0.031067402,268.2724304,297.1372986,-1.28E-05,8.296596527,-0.00015613,1.72E-06,4.766736972,84833.80078,0.214368921,0.515625,312.4783783,-31948,3447836,0.023300171,0,18:00,0.001900539,0.13465947,0.215065259,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,0.032769698,268.9085388,295.5352325,-6.18E-06,8.924503326,-7.48E-05,8.52E-07,1.338162931,84832.14063,0.21442914,0.515625,314.7297058,-15456,3244904,0.022659302,0,18:00,0.002550257,0.2208674,0.288895228,,,,,,,,,,,,,,,,,,,,,,,
5/1/2015,0.032034837,268.7303314,298.2893066,-5.36E-06,9.207120895,-5.54E-05,8.58E-07,3.915152025,84768.33203,0.214504618,0.515625,315.2653809,-13410,3286436,0.022354126,0,18:00,0.000802026,0.036028493,0.232253989,,,,,,,,,,,,,,,,,,,,,,,
5/2/2015,0.030824337,268.1987457,297.8170166,-4.69E-06,8.753349304,-5.22E-05,0,6.693001043,84580.83984,0.214564834,0.515625,312.9042511,-11730,3474354,0.022109985,0,18:00,0.007423222,0.15217322,0.165902656,,,,,,,,,,,,,,,,,,,,,,,
5/3/2015,0.025886054,265.8822479,297.1421661,-5.15E-06,6.939603806,-5.38E-05,1.28E-06,5.722099508,84453.12891,0.214640312,0.515625,314.3826599,-12890,3512272,0.021911621,0,18:00,0.00255628,0.05511594,0.125560048,,,,,,,,,,,,,,,,,,,,,,,
5/4/2015,0.025934476,265.8363953,295.5405121,-5.11E-06,7.895938873,-5.58E-05,1.01E-06,3.101698944,84476.95313,0.214700531,0.515625,314.041153,-12784,3404416,0.021713257,0,18:00,0.009987213,0.2678212,0.311299766,,,,,,,,,,,,,,,,,,,,,,,
5/5/2015,0.036442447,270.2916718,294.6888733,-6.39E-06,10.45950699,-6.02E-05,3.22E-05,1.943587632,84374.39453,0.214760751,0.515625,315.8708954,-15976,3056220,0.021789551,0,18:00,0.004995842,0.18503678,0,,,,,,,,,,,,,,,,,,,,,,,
5/6/2015,0.045167042,273.1594086,293.4926758,-5.92E-05,10.17331886,-0.000386624,0.000705504,5.35632107,83978.6875,0.214851487,0.515625,310.7749329,-148020,3314184,0.028396606,0,18:00,0.00528422,0.29237586,0.269133698,,,,,,,,,,,,,,,,,,,,,,,
5/7/2015,0.051401403,274.6229553,286.6084595,-0.000111044,10.60792542,-0.001207776,0.003580141,4.582000569,83702.99219,0.214911703,0.515625,297.197464,-277696,1933960,0.061462402,0,18:00,0.005913161,0.32239473,0,,,,,,,,,,,,,,,,,,,,,,,
5/8/2015,0.060205119,276.4598389,278.8693695,-9.29E-05,10.67629242,-0.001324324,0.011543429,1.148549039,84208.55078,0.215582274,0.515625,292.9927673,-232304,1185492,0.120178223,0,18:00,0.005235054,0.4484251,0,,,,,,,,,,,,,,,,,,,,,,,
5/9/2015,0.058022581,276.3687286,287.5022736,-0.000359114,9.137809753,-0.002926156,0.002738237,6.056052961,84694.75781,0.223409217,0.515625,297.6006927,-898164,3435592,0.184448242,1,18:00,0.006040644,0.24308324,0.259,,,,,,,,,,,,,,,,,,,,,,,
5/10/2015,0.036259451,270.0370178,290.6190338,-0.000387073,5.432685852,-0.003497226,5.84E-05,1.783416337,84985.86719,0.216709793,0.515625,303.068222,-967996,3589556,0.143707275,0,18:00,0.000865496,0.044556383,0.099869213,,,,,,,,,,,,,,,,,,,,,,,
5/11/2015,0.034837462,269.6270599,293.3724823,-0.000315916,6.874176025,-0.002964234,2.59E-06,7.769848282,84513.60547,0.215473011,0.515625,301.3765259,-790064,3296856,0.100021362,0,18:00,0.00532721,0.31481135,0,,,,,,,,,,,,,,,,,,,,,,,
5/12/2015,0.031956488,268.4492493,292.7530365,-0.000227793,6.630901337,-0.002708258,0,6.720349012,84049.16016,0.21528909,0.515625,303.927887,-569666,3540058,0.063476563,0,18:00,0.00331696,0.12036377,0.22568021,,,,,,,,,,,,,,,,,,,,,,,
5/13/2015,0.027455703,266.3842621,291.1866913,-0.000122628,5.805686951,-0.001700834,8.52E-07,6.842140854,84211.30078,0.215328928,0.515625,305.3423309,-306670,3494594,0.040267944,0,18:00,0.002067052,0.063806415,0,,,,,,,,,,,,,,,,,,,,,,,
5/14/2015,0.029932773,267.364502,287.8763428,-3.65E-05,8.447603226,-0.000885813,0.001337433,5.735507619,83896.41797,0.215397224,0.515625,300.2011566,-91208,2674234,0.032150269,0,18:00,0.011958357,0.17523825,0.310566062,,,,,,,,,,,,,,,,,,,,,,,
5/15/2015,0.0533854,275.0443726,284.4073486,-0.00019943,9.858457565,-0.001771152,0.005285981,3.339292639,84097.71094,0.2192754,0.515625,299.9254761,-498734,3224212,0.083099365,1,18:00,0.016506586,0.22510266,0.414963021,,,,,,,,,,,,,,,,,,,,,,,
5/16/2015,0.050442429,274.3755951,286.9181519,-0.000268346,8.866493225,-0.002326256,0.004818502,3.054420619,84498.38672,0.216314919,0.515625,296.796936,-671086,2729864,0.138336182,0,18:00,0.003325298,0.081305504,0.171279346,,,,,,,,,,,,,,,,,,,,,,,
5/17/2015,0.048833186,274.035965,289.2195282,-0.000239301,11.08180618,-0.002172625,0.000394195,6.511371814,84736.35547,0.215756562,0.515625,297.7636108,-598444,2575300,0.111968994,0,18:00,0.006275006,0.174097,0,,,,,,,,,,,,,,,,,,,,,,,
5/18/2015,0.07286123,279.5757751,286.3714142,-0.000213774,12.66160774,-0.001758104,0.004409477,1.35580325,84681.91406,0.215671197,0.515625,298.3119049,-534602,2393100,0.139144897,0,18:00,0.005874209,0.19344401,0,,,,,,,,,,,,,,,,,,,,,,,
5/19/2015,0.049358749,274.127182,288.0258026,-0.00029624,9.834943771,-0.002700439,0.001244891,1.566680956,84765.59375,0.215708412,0.515625,301.2015991,-740834,2867692,0.143264771,0,18:00,0.007799733,0.1833399,0,,,,,,,,,,,,,,,,,,,,,,,
5/20/2015,0.044285759,272.7026978,289.5579529,-0.000203874,10.92991829,-0.002181706,0.000480536,5.52892147,84596.10938,0.215776175,0.515625,296.0522003,-509846,2044692,0.11151123,0,18:00,0.007086385,0.14725369,0,,,,,,,,,,,,,,,,,,,,,,,
5/21/2015,0.037712937,270.5842133,291.0109406,-0.000256134,9.860300064,-0.002316844,0.000155073,4.827275783,84342.32813,0.215825461,0.515625,302.97052,-640544,3025104,0.082702637,0,18:00,0.009189684,0.2038151,0,,,,,,,,,,,,,,,,,,,,,,,
5/22/2015,0.06667035,278.3426514,287.3563995,-0.000163075,12.62517357,-0.001966015,0.001763046,1.504697373,84492.05469,0.215877015,0.515625,302.7153778,-407816,2281744,0.069900513,0,18:00,0.010372955,0.32512373,0,,,,,,,,,,,,,,,,,,,,,,,
5/23/2015,0.063157821,277.7027283,290.0965729,-0.000202907,14.55047417,-0.001940537,0.002617595,3.21171433,84657.66406,0.215938415,0.515625,300.327713,-507432,2565660,0.085494995,0,18:00,0.00269648,0.08425927,0,,,,,,,,,,,,,,,,,,,,,,,
5/24/2015,0.067774069,278.7483368,290.7549133,-0.000268173,13.47521973,-0.002762008,0.008601287,3.034094059,84680.87109,0.216001458,0.515625,298.2891998,-670648,2060396,0.163757324,0,18:00,0.004119791,0.13237935,0,,,,,,,,,,,,,,,,,,,,,,,
5/25/2015,0.069178211,279.1713562,293.3180542,-0.000331007,14.42316818,-0.003257063,0.000414708,2.542487594,84691.84766,0.216069192,0.515625,304.9042969,-827782,2964624,0.127288818,0,18:00,0.001984231,0.09025049,0.188017768,,,,,,,,,,,,,,,,,,,,,,,
5/26/2015,0.065027573,278.307663,293.8994751,-0.000286583,13.31610107,-0.002893797,0.00035654,2.414673824,84778.71875,0.216121681,0.515625,306.604187,-716688,2969012,0.089874268,0,18:00,0.001328571,0.10100651,0.175908232,,,,,,,,,,,,,,,,,,,,,,,
5/27/2015,0.048919032,274.4518127,297.4770355,-0.000257741,11.30725288,-0.002548851,2.29E-05,3.567531181,84784.14453,0.216174152,0.515625,311.8002014,-644564,3340484,0.053985596,0,18:00,0.004686449,0.24155325,0.131077988,,,,,,,,,,,,,,,,,,,,,,,
5/28/2015,0.047212616,274.0081787,298.5486755,-0.000125058,11.92955589,-0.001478963,2.22E-05,1.426599849,84906.52734,0.216226559,0.515625,317.0913696,-312748,3369944,0.031234741,0,18:00,0.001147299,0.08523649,0,,,,,,,,,,,,,,,,,,,,,,,
5/29/2015,0.038652665,271.3708191,300.925354,-2.76E-05,12.35021591,-0.000452816,8.52E-07,3.466675274,84941.14063,0.216294251,0.515625,319.8236542,-69068,3532088,0.023696899,0,18:00,0.003038171,0.180157,0.104996009,,,,,,,,,,,,,,,,,,,,,,,
5/30/2015,0.030241972,268.1441956,302.3023071,-5.93E-06,11.04758263,-0.000111319,1.72E-06,6.246575983,84967.46094,0.216361977,0.515625,316.8171997,-14830,3445192,0.022583008,0,18:00,0.002079432,0.14294243,0,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,0.030825739,268.4465179,303.4292603,-6.21E-06,9.482940674,-7.19E-05,0,6.626925505,84754.22656,0.216414444,0.515625,318.2075653,-15516,3567554,0.022171021,0,18:00,0.001261096,0.07610488,0.085737847,,,,,,,,,,,,,,,,,,,,,,,
6/1/2015,0.02851133,267.2984009,300.7107849,-6.98E-06,7.249965668,-7.72E-05,8.58E-07,4.772493868,84520.98047,0.2164669,0.515625,320.0236359,-17450,3606612,0.021743774,0,18:00,0.002563418,0.13992953,0.082776661,,,,,,,,,,,,,,,,,,,,,,,
6/2/2015,0.029521497,267.6192627,297.5979767,-5.84E-06,6.379554749,-7.64E-05,8.61E-07,1.580534394,84726.22266,0.2165346,0.515625,316.5747528,-14608,3617948,0.021377563,0,18:00,0.002427248,0.08651012,0.078879246,,,,,,,,,,,,,,,,,,,,,,,
6/3/2015,0.028901005,267.3742981,298.3760071,-7.41E-06,7.955360413,-7.74E-05,8.58E-07,1.13331305,84346.28516,0.216602322,0.515625,320.9406128,-18524,3506852,0.020843506,0,18:00,0.006607723,0.27222073,0.10399798,,,,,,,,,,,,,,,,,,,,,,,
6/4/2015,0.042529214,272.3680878,294.2479553,-5.07E-06,11.72006226,-6.18E-05,3.41E-05,0.951761608,84214.17969,0.216654621,0.515625,314.4532623,-12684,3147768,0.020462036,0,18:00,0.009091854,0.3682478,0.190628309,,,,,,,,,,,,,,,,,,,,,,,
6/5/2015,0.03078593,268.0902557,295.7514343,-2.06E-05,9.42890358,-0.000220537,0.000304207,2.574681797,84431.375,0.216705471,0.515625,314.1703644,-51592,3182204,0.023788452,0,18:00,0.010897841,0.114266396,0.242498228,,,,,,,,,,,,,,,,,,,,,,,
6/6/2015,0.028352597,267.0058441,295.7209167,-3.45E-05,9.833522797,-0.000171669,9.40E-05,0.981812723,84607.05859,0.21677158,0.515625,316.2101898,-86300,3382332,0.024658203,0,18:00,0.02957379,0.226659,0,,,,,,,,,,,,,,,,,,,,,,,
6/7/2015,0.053316889,275.5809326,295.877533,-0.000100539,13.0260849,-0.00094009,0.001393348,2.68362996,85005.76953,0.216822434,0.515625,313.6539459,-251428,3480840,0.031173706,0,18:00,0.017660175,0.1579234,0,,,,,,,,,,,,,,,,,,,,,,,
6/8/2015,0.041882851,272.4260559,300.0563354,-3.22E-05,10.99728966,-0.000513922,8.67E-07,1.224340968,85127.54688,0.216903802,0.515625,319.2392731,-80544,3521484,0.024032593,0,18:00,0.031036127,0.19122362,0.102936073,,,,,,,,,,,,,,,,,,,,,,,
6/9/2015,0.031393796,268.6829834,303.2970581,-7.14E-06,11.04169846,-0.000109764,5.68E-14,3.129684347,84718.39844,0.216954652,0.515625,321.0085907,-17856,3162212,0.022491455,0,18:00,0.029111672,0.18857825,0.375753516,,,,,,,,,,,,,,,,,,,,,,,
6/10/2015,0.053538889,275.7666473,298.56633,-1.22E-05,16.77677727,-0.000158416,0.000161353,2.680137297,84525.33594,0.217005506,0.515625,316.5688171,-30400,3016196,0.023040771,0,18:00,0.014288824,0.21993828,0,,,,,,,,,,,,,,,,,,,,,,,
6/11/2015,0.07831548,281.1042786,295.8194275,-1.20E-05,21.88366699,-0.000203747,0.000311294,4.103011933,84743.91797,0.217071615,0.515625,306.4058228,-29994,1725568,0.025085449,0,18:00,0.012213312,0.22627413,0,,,,,,,,,,,,,,,,,,,,,,,
6/12/2015,0.070871193,279.8423767,299.8634033,-0.000430657,17.97938919,-0.003234015,0.007848933,3.508147194,84751.89063,0.217122465,0.515625,308.7371826,-1076988,3430532,0.107543945,0,18:00,0.007522613,0.17430407,0,,,,,,,,,,,,,,,,,,,,,,,
6/13/2015,0.053103702,275.8050079,301.8342896,-0.000329562,10.25895119,-0.003298866,9.93E-07,1.629670846,84565.70703,0.217188578,0.515625,315.036499,-824160,3566692,0.057769775,0,18:00,0.000955149,0.024022903,0.064184008,,,,,,,,,,,,,,,,,,,,,,,
6/14/2015,0.035138419,270.2260284,304.1377106,-0.000120813,10.74087143,-0.001414107,4.42E-07,1.794500852,84505.36328,0.217254687,0.515625,322.6171112,-302132,3546540,0.027999878,0,18:00,0.006384637,0.18416482,0.189600135,,,,,,,,,,,,,,,,,,,,,,,
6/15/2015,0.039019151,271.6838379,305.0409241,-1.41E-05,10.83765221,-0.000238623,1.98E-05,4.738781303,84555.91406,0.217305537,0.515625,321.6388397,-35300,3549116,0.022888184,0,18:00,0.004463371,0.14997041,0.049134855,,,,,,,,,,,,,,,,,,,,,,,
6/16/2015,0.015594917,259.7384033,303.2713623,-8.06E-06,5.656431198,-9.84E-05,5.68E-14,1.662766104,84831.60938,0.217292044,0.515625,322.5188446,-20152,3637420,0.022201538,0,18:00,0.0013694,0.047220334,0.086677494,,,,,,,,,,,,,,,,,,,,,,,
6/17/2015,0.018401807,261.8529968,304.7276306,-8.14E-06,6.52248764,-9.67E-05,8.58E-07,2.7142835,84878.83594,0.217278551,0.515625,323.0507507,-20364,3474888,0.021453857,0,18:00,0.002349005,0.089710414,0.213347398,,,,,,,,,,,,,,,,,,,,,,,
6/18/2015,0.018388398,261.8808899,305.6292877,-8.52E-06,7.142215729,-9.77E-05,8.52E-07,2.726854129,84888.41797,0.217265062,0.515625,323.8026581,-21312,3605004,0.020767212,0,18:00,0.003904437,0.1267795,0.094387786,,,,,,,,,,,,,,,,,,,,,,,
6/19/2015,0.022773441,264.5761261,305.2275543,-9.73E-06,5.383090973,-0.000109293,1.28E-06,1.337650358,84822.81641,0.217251569,0.515625,326.340683,-24332,3637176,0.020050049,0,18:00,0.002767083,0.15072364,0.10082036,,,,,,,,,,,,,,,,,,,,,,,
6/20/2015,0.020461226,263.2757416,306.7945709,-9.80E-06,4.68460083,-0.000104684,1.70E-06,3.401039535,84789.46875,0.217238076,0.515625,326.5825653,-24520,3656880,0.019210815,0,18:00,0.000265306,0.017547991,0.102310024,,,,,,,,,,,,,,,,,,,,,,,
6/21/2015,0.019774688,262.8242798,306.3258667,-8.81E-06,5.341480255,-0.000100883,0,4.088670695,84677.23047,0.217224583,0.515625,324.6666107,-22040,3646892,0.018463135,0,18:00,0.003308592,0.13145733,0.096541211,,,,,,,,,,,,,,,,,,,,,,,
6/22/2015,0.018727056,262.0268402,303.6148987,-8.87E-06,5.203052521,-0.000103617,0,0.616806894,84937.18359,0.21721109,0.515625,324.4438629,-22174,3636484,0.017745972,0,18:00,0.005983304,0.13665205,0.114501147,,,,,,,,,,,,,,,,,,,,,,,
6/23/2015,0.018891202,262.1735992,304.5147552,-8.73E-06,4.744644165,-9.74E-05,0,3.689415089,84910.02344,0.217182338,0.515625,324.3208618,-21836,3645840,0.016967773,0,18:00,0.011465713,0.16127181,0.156448087,,,,,,,,,,,,,,,,,,,,,,,
6/24/2015,0.019935545,262.8400116,304.232666,-8.06E-06,6.79895401,-9.12E-05,0,4.024329381,84982.37109,0.217168849,0.515625,322.8714447,-20140,3605306,0.016326904,0,18:00,0.008859403,0.16429746,0.089119844,,,,,,,,,,,,,,,,,,,,,,,
6/25/2015,0.027771762,267.1968689,306.3389893,-7.94E-06,9.057571411,-9.16E-05,8.52E-07,4.51890072,85142.82813,0.217170615,0.515625,322.9198914,-19850,3569694,0.015670776,0,18:00,0.002814772,0.084679484,0.148778646,,,,,,,,,,,,,,,,,,,,,,,
6/26/2015,0.039277295,271.8392181,306.5120392,-8.54E-06,15.75533867,-9.32E-05,5.96E-08,3.503011063,85229.95313,0.217157122,0.515625,324.5804443,-21346,3446352,0.014968872,0,18:00,0.010437269,0.19414067,0,,,,,,,,,,,,,,,,,,,,,,,
6/27/2015,0.04237079,272.9556427,308.2660675,-9.25E-06,15.64261436,-0.000100874,0,3.941329984,85113.96875,0.217143629,0.515625,326.2215424,-23140,3481232,0.014266968,0,18:00,0.019226838,0.17129004,0.153999572,,,,,,,,,,,,,,,,,,,,,,,
6/28/2015,0.046892884,274.2998199,306.9602356,-7.54E-06,18.05691338,-9.87E-05,0.000282153,3.922881869,85041.02344,0.217130136,0.515625,322.6175079,-18860,3166608,0.016067505,0,18:00,0.023604114,0.18408239,0.275340439,,,,,,,,,,,,,,,,,,,,,,,
6/29/2015,0.056011378,276.7738495,306.4631348,-8.52E-06,19.69534874,-9.00E-05,0,4.403991984,85120.38672,0.217116643,0.515625,324.7519073,-21304,3430476,0.015487671,0,18:00,0.013744704,0.0868116,0,,,,,,,,,,,,,,,,,,,,,,,
6/30/2015,0.061247925,278.0804749,307.1374207,-1.02E-05,21.64156723,-0.000108141,1.87E-06,2.30554935,85076.82422,0.217103153,0.515625,328.3465576,-25456,3372204,0.014755249,0,18:00,0.046067704,0.20777148,0,,,,,,,,,,,,,,,,,,,,,,,
7/1/2015,0.076456349,280.9708557,300.2725372,-4.22E-06,20.60539055,-8.31E-05,0.000116721,3.271230127,85266.39453,0.21708966,0.515625,317.3514557,-10540,1608266,0.016357422,0,18:00,0.022109564,0.15330935,0.293478348,,,,,,,,,,,,,,,,,,,,,,,
7/2/2015,0.102448007,285.3574982,300.5906982,-9.68E-05,27.15076447,-0.001096867,0.002196485,2.009360635,85196.65234,0.217076167,0.515625,307.6024323,-242124,1388678,0.040756226,0,18:00,0.013609678,0.1341207,0,,,,,,,,,,,,,,,,,,,,,,,
7/3/2015,0.067083023,279.3059387,305.3040009,-0.000227469,16.34920311,-0.001617834,0.001111749,3.554341424,84928.9375,0.217062674,0.515625,320.3737335,-568856,3416992,0.036727905,0,18:00,0.013740089,0.10694963,0,,,,,,,,,,,,,,,,,,,,,,,
7/4/2015,0.082534216,281.9636536,297.5437927,-1.69E-05,25.85031509,-0.000399597,9.28E-05,4.365140059,85002.32813,0.217049181,0.515625,312.160675,-42268,1922084,0.024917603,0,18:00,0.012474146,0.16957343,0,,,,,,,,,,,,,,,,,,,,,,,
7/5/2015,0.067170615,279.1641083,301.9334717,-1.42E-05,16.7523613,-0.000184581,1.73E-06,1.230280512,84992.77344,0.217035688,0.515625,323.4615479,-35632,3475508,0.022842407,0,18:00,0.0278463,0.25562263,0.111985566,,,,,,,,,,,,,,,,,,,,,,,
7/6/2015,0.062149732,278.058609,302.219696,-0.000160465,16.17922211,-0.001103763,0.001312619,2.054774479,85177.44922,0.217022195,0.515625,318.5121613,-401288,3238664,0.033599854,0,18:00,0.001678401,0.026574276,0.106192858,,,,,,,,,,,,,,,,,,,,,,,
7/7/2015,0.061954633,278.0121002,302.1896515,-2.39E-05,18.00081444,-0.00049757,0.000990915,5.770241255,84915.60156,0.217008706,0.515625,318.114502,-59704,3170110,0.033584595,0,18:00,0.011192553,0.1077376,0.197420449,,,,,,,,,,,,,,,,,,,,,,,
